state,gender,legal,indigenous,date,count
2,2,2,1,2015/06/01,15
2,1,3,1,2015/06/01,0
2,2,3,1,2015/06/01,0
2,1,4,1,2015/06/01,356
2,2,4,1,2015/06/01,28
2,1,2,2,2015/06/01,1215
2,2,2,2,2015/06/01,116
2,1,3,2,2015/06/01,0
2,2,3,2,2015/06/01,0
2,1,4,2,2015/06/01,4101
2,2,4,2,2015/06/01,266
2,1,2,3,2015/06/01,36
2,2,2,3,2015/06/01,3
2,1,3,3,2015/06/01,0
2,2,3,3,2015/06/01,0
2,1,4,3,2015/06/01,48
2,2,4,3,2015/06/01,2
2,1,2,1,2015/09/01,93
2,2,2,1,2015/09/01,13
2,1,3,1,2015/09/01,0
2,2,3,1,2015/09/01,0
2,1,4,1,2015/09/01,345
2,2,4,1,2015/09/01,27
2,1,2,2,2015/09/01,1147
2,2,2,2,2015/09/01,113
2,1,3,2,2015/09/01,0
2,2,3,2,2015/09/01,0
2,1,4,2,2015/09/01,3978
2,2,4,2,2015/09/01,254
2,1,2,3,2015/09/01,41
2,2,2,3,2015/09/01,9
2,1,3,3,2015/09/01,0
2,2,3,3,2015/09/01,0
2,1,4,3,2015/09/01,63
2,2,4,3,2015/09/01,6
2,1,2,1,2015/12/01,127
2,2,2,1,2015/12/01,14
2,1,3,1,2015/12/01,0
2,2,3,1,2015/12/01,0
2,1,4,1,2015/12/01,340
2,2,4,1,2015/12/01,22
2,1,2,2,2015/12/01,1267
2,2,2,2,2015/12/01,115
2,1,3,2,2015/12/01,0
2,2,3,2,2015/12/01,0
2,1,4,2,2015/12/01,4048
2,2,4,2,2015/12/01,244
2,1,2,3,2015/12/01,44
2,2,2,3,2015/12/01,17
2,1,3,3,2015/12/01,0
2,2,3,3,2015/12/01,0
2,1,4,3,2015/12/01,54
2,2,4,3,2015/12/01,10
2,1,2,1,2016/03/01,161
2,2,2,1,2016/03/01,19
2,1,3,1,2016/03/01,0
2,2,3,1,2016/03/01,0
2,1,4,1,2016/03/01,316
2,2,4,1,2016/03/01,23
2,1,2,2,2016/03/01,1410
2,2,2,2,2016/03/01,119
2,1,3,2,2016/03/01,0
2,2,3,2,2016/03/01,0
2,1,4,2,2016/03/01,3998
2,2,4,2,2016/03/01,240
2,1,2,3,2016/03/01,17
2,2,2,3,2016/03/01,20
2,1,3,3,2016/03/01,0
2,2,3,3,2016/03/01,0
2,1,4,3,2016/03/01,49
2,2,4,3,2016/03/01,15
2,1,2,1,2016/06/01,161
2,2,2,1,2016/06/01,20
2,1,3,1,2016/06/01,0
2,2,3,1,2016/06/01,0
2,1,4,1,2016/06/01,304
2,2,4,1,2016/06/01,23
2,1,2,2,2016/06/01,1523
2,2,2,2,2016/06/01,124
2,1,3,2,2016/06/01,2
2,2,3,2,2016/06/01,0
2,1,4,2,2016/06/01,3947
2,2,4,2,2016/06/01,237
2,1,2,3,2016/06/01,32
2,2,2,3,2016/06/01,14
2,1,3,3,2016/06/01,0
2,2,3,3,2016/06/01,0
2,1,4,3,2016/06/01,52
2,2,4,3,2016/06/01,18
2,1,2,1,2016/09/01,187
2,2,2,1,2016/09/01,19
2,1,3,1,2016/09/01,0
2,2,3,1,2016/09/01,0
2,1,4,1,2016/09/01,291
2,2,4,1,2016/09/01,24
2,1,2,2,2016/09/01,1574
2,2,2,2,2016/09/01,131
2,1,3,2,2016/09/01,2
2,2,3,2,2016/09/01,0
2,1,4,2,2016/09/01,4021
2,2,4,2,2016/09/01,227
2,1,2,3,2016/09/01,40
2,2,2,3,2016/09/01,20
2,1,3,3,2016/09/01,0
2,2,3,3,2016/09/01,0
2,1,4,3,2016/09/01,50
2,2,4,3,2016/09/01,12
2,1,2,1,2016/12/01,204
2,2,2,1,2016/12/01,21
2,1,3,1,2016/12/01,0
2,2,3,1,2016/12/01,0
2,1,4,1,2016/12/01,303
2,2,4,1,2016/12/01,25
2,1,2,2,2016/12/01,1675
2,2,2,2,2016/12/01,144
2,1,3,2,2016/12/01,2
2,2,3,2,2016/12/01,0
2,1,4,2,2016/12/01,4081
2,2,4,2,2016/12/01,236
2,1,2,3,2016/12/01,36
2,2,2,3,2016/12/01,10
2,1,3,3,2016/12/01,0
2,2,3,3,2016/12/01,0
2,1,4,3,2016/12/01,32
2,2,4,3,2016/12/01,7
3,1,2,1,2005/03/01,216
3,2,2,1,2005/03/01,23
3,1,3,1,2005/03/01,NA
3,2,3,1,2005/03/01,NA
3,1,4,1,2005/03/01,974
3,2,4,1,2005/03/01,71
3,1,2,2,2005/03/01,778
3,2,2,2,2005/03/01,52
3,1,3,2,2005/03/01,NA
3,2,3,2,2005/03/01,NA
3,1,4,2,2005/03/01,2931
3,2,4,2,2005/03/01,187
3,1,2,3,2005/03/01,6
3,2,2,3,2005/03/01,6
3,1,3,3,2005/03/01,NA
3,2,3,3,2005/03/01,NA
3,1,4,3,2005/03/01,35
3,2,4,3,2005/03/01,15
3,1,2,1,2005/06/01,225
3,2,2,1,2005/06/01,26
3,1,3,1,2005/06/01,NA
3,2,3,1,2005/06/01,NA
3,1,4,1,2005/06/01,1008
3,2,4,1,2005/06/01,70
3,1,2,2,2005/06/01,789
3,2,2,2,2005/06/01,53
3,1,3,2,2005/06/01,NA
3,2,3,2,2005/06/01,NA
3,1,4,2,2005/06/01,2926
3,2,4,2,2005/06/01,195
3,1,2,3,2005/06/01,5
3,2,2,3,2005/06/01,2
3,1,3,3,2005/06/01,NA
3,2,3,3,2005/06/01,NA
3,1,4,3,2005/06/01,34
3,2,4,3,2005/06/01,12
3,1,2,1,2005/09/01,227
3,2,2,1,2005/09/01,24
3,1,3,1,2005/09/01,NA
3,2,3,1,2005/09/01,NA
3,1,4,1,2005/09/01,1030
3,2,4,1,2005/09/01,75
3,1,2,2,2005/09/01,753
3,2,2,2,2005/09/01,49
3,1,3,2,2005/09/01,NA
3,2,3,2,2005/09/01,NA
3,1,4,2,2005/09/01,2953
3,2,4,2,2005/09/01,205
3,1,2,3,2005/09/01,9
3,2,2,3,2005/09/01,3
3,1,3,3,2005/09/01,NA
3,2,3,3,2005/09/01,NA
3,1,4,3,2005/09/01,32
3,2,4,3,2005/09/01,8
3,1,2,1,2005/12/01,233
3,2,2,1,2005/12/01,22
3,1,3,1,2005/12/01,NA
3,2,3,1,2005/12/01,NA
3,1,4,1,2005/12/01,1032
3,2,4,1,2005/12/01,86
3,1,2,2,2005/12/01,752
3,2,2,2,2005/12/01,59
3,1,3,2,2005/12/01,NA
3,2,3,2,2005/12/01,NA
3,1,4,2,2005/12/01,2933
3,2,4,2,2005/12/01,204
3,1,2,3,2005/12/01,0
3,2,2,3,2005/12/01,0
3,1,3,3,2005/12/01,NA
3,2,3,3,2005/12/01,NA
3,1,4,3,2005/12/01,0
3,2,4,3,2005/12/01,0
3,1,2,1,2006/03/01,270
3,2,2,1,2006/03/01,20
3,1,3,1,2006/03/01,NA
3,2,3,1,2006/03/01,NA
3,1,4,1,2006/03/01,1081
3,2,4,1,2006/03/01,79
3,1,2,2,2006/03/01,768
3,2,2,2,2006/03/01,60
3,1,3,2,2006/03/01,NA
3,2,3,2,2006/03/01,NA
3,1,4,2,2006/03/01,2939
3,2,4,2,2006/03/01,206
3,1,2,3,2006/03/01,0
3,2,2,3,2006/03/01,0
3,1,3,3,2006/03/01,NA
3,2,3,3,2006/03/01,NA
3,1,4,3,2006/03/01,0
3,2,4,3,2006/03/01,0
3,1,2,1,2006/06/01,256
3,2,2,1,2006/06/01,22
3,1,3,1,2006/06/01,NA
3,2,3,1,2006/06/01,NA
3,1,4,1,2006/06/01,1125
3,2,4,1,2006/06/01,91
3,1,2,2,2006/06/01,828
3,2,2,2,2006/06/01,60
3,1,3,2,2006/06/01,NA
3,2,3,2,2006/06/01,NA
3,1,4,2,2006/06/01,2938
3,2,4,2,2006/06/01,207
3,1,2,3,2006/06/01,0
3,2,2,3,2006/06/01,0
3,1,3,3,2006/06/01,NA
3,2,3,3,2006/06/01,NA
3,1,4,3,2006/06/01,0
3,2,4,3,2006/06/01,0
3,1,2,1,2006/09/01,251
3,2,2,1,2006/09/01,24
3,1,3,1,2006/09/01,NA
3,2,3,1,2006/09/01,NA
3,1,4,1,2006/09/01,1137
3,2,4,1,2006/09/01,93
3,1,2,2,2006/09/01,860
3,2,2,2,2006/09/01,65
3,1,3,2,2006/09/01,NA
3,2,3,2,2006/09/01,NA
3,1,4,2,2006/09/01,2930
3,2,4,2,2006/09/01,221
3,1,2,3,2006/09/01,0
3,2,2,3,2006/09/01,0
3,1,3,3,2006/09/01,NA
3,2,3,3,2006/09/01,NA
3,1,4,3,2006/09/01,0
3,2,4,3,2006/09/01,0
3,1,2,1,2006/12/01,269
3,2,2,1,2006/12/01,30
3,1,3,1,2006/12/01,NA
3,2,3,1,2006/12/01,NA
3,1,4,1,2006/12/01,1130
3,2,4,1,2006/12/01,88
3,1,2,2,2006/12/01,858
3,2,2,2,2006/12/01,65
3,1,3,2,2006/12/01,NA
3,2,3,2,2006/12/01,NA
3,1,4,2,2006/12/01,2968
3,2,4,2,2006/12/01,232
3,1,2,3,2006/12/01,0
3,2,2,3,2006/12/01,0
3,1,3,3,2006/12/01,NA
3,2,3,3,2006/12/01,NA
3,1,4,3,2006/12/01,0
3,2,4,3,2006/12/01,0
3,1,2,1,2007/03/01,299
3,2,2,1,2007/03/01,31
3,1,3,1,2007/03/01,NA
3,2,3,1,2007/03/01,NA
3,1,4,1,2007/03/01,1100
3,2,4,1,2007/03/01,90
3,1,2,2,2007/03/01,835
3,2,2,2,2007/03/01,77
3,1,3,2,2007/03/01,NA
3,2,3,2,2007/03/01,NA
3,1,4,2,2007/03/01,2963
3,2,4,2,2007/03/01,220
3,1,2,3,2007/03/01,0
3,2,2,3,2007/03/01,0
3,1,3,3,2007/03/01,NA
3,2,3,3,2007/03/01,NA
3,1,4,3,2007/03/01,0
3,2,4,3,2007/03/01,0
3,1,2,1,2007/06/01,312
3,2,2,1,2007/06/01,31
3,1,3,1,2007/06/01,NA
3,2,3,1,2007/06/01,NA
3,1,4,1,2007/06/01,1088
3,2,4,1,2007/06/01,102
3,1,2,2,2007/06/01,873
3,2,2,2,2007/06/01,77
3,1,3,2,2007/06/01,NA
3,2,3,2,2007/06/01,NA
3,1,4,2,2007/06/01,2971
3,2,4,2,2007/06/01,230
3,1,2,3,2007/06/01,0
3,2,2,3,2007/06/01,0
3,1,3,3,2007/06/01,NA
3,2,3,3,2007/06/01,NA
3,1,4,3,2007/06/01,0
3,2,4,3,2007/06/01,0
3,1,2,1,2007/09/01,314
3,2,2,1,2007/09/01,33
3,1,3,1,2007/09/01,NA
3,2,3,1,2007/09/01,NA
3,1,4,1,2007/09/01,999
3,2,4,1,2007/09/01,72
3,1,2,2,2007/09/01,853
3,2,2,2,2007/09/01,72
3,1,3,2,2007/09/01,NA
3,2,3,2,2007/09/01,NA
3,1,4,2,2007/09/01,2944
3,2,4,2,2007/09/01,226
3,1,2,3,2007/09/01,0
3,2,2,3,2007/09/01,0
3,1,3,3,2007/09/01,NA
3,2,3,3,2007/09/01,NA
3,1,4,3,2007/09/01,0
3,2,4,3,2007/09/01,0
3,1,2,1,2007/12/01,282
3,2,2,1,2007/12/01,24
3,1,3,1,2007/12/01,NA
3,2,3,1,2007/12/01,NA
3,1,4,1,2007/12/01,1011
3,2,4,1,2007/12/01,78
3,1,2,2,2007/12/01,818
3,2,2,2,2007/12/01,72
3,1,3,2,2007/12/01,NA
3,2,3,2,2007/12/01,NA
3,1,4,2,2007/12/01,2924
3,2,4,2,2007/12/01,232
3,1,2,3,2007/12/01,0
3,2,2,3,2007/12/01,0
3,1,3,3,2007/12/01,NA
3,2,3,3,2007/12/01,NA
3,1,4,3,2007/12/01,0
3,2,4,3,2007/12/01,0
3,1,2,1,2008/03/01,319
3,2,2,1,2008/03/01,34
3,1,3,1,2008/03/01,NA
3,2,3,1,2008/03/01,NA
3,1,4,1,2008/03/01,1018
3,2,4,1,2008/03/01,79
3,1,2,2,2008/03/01,840
3,2,2,2,2008/03/01,67
3,1,3,2,2008/03/01,NA
3,2,3,2,2008/03/01,NA
3,1,4,2,2008/03/01,2835
3,2,4,2,2008/03/01,226
3,1,2,3,2008/03/01,0
3,2,2,3,2008/03/01,0
3,1,3,3,2008/03/01,NA
3,2,3,3,2008/03/01,NA
3,1,4,3,2008/03/01,0
3,2,4,3,2008/03/01,0
3,1,2,1,2008/06/01,316
3,2,2,1,2008/06/01,39
3,1,3,1,2008/06/01,NA
3,2,3,1,2008/06/01,NA
3,1,4,1,2008/06/01,1087
3,2,4,1,2008/06/01,71
3,1,2,2,2008/06/01,836
3,2,2,2,2008/06/01,64
3,1,3,2,2008/06/01,NA
3,2,3,2,2008/06/01,NA
3,1,4,2,2008/06/01,2901
3,2,4,2,2008/06/01,232
3,1,2,3,2008/06/01,0
3,2,2,3,2008/06/01,0
3,1,3,3,2008/06/01,NA
3,2,3,3,2008/06/01,NA
3,1,4,3,2008/06/01,0
3,2,4,3,2008/06/01,0
3,1,2,1,2008/09/01,302
3,2,2,1,2008/09/01,39
3,1,3,1,2008/09/01,NA
3,2,3,1,2008/09/01,NA
3,1,4,1,2008/09/01,1066
3,2,4,1,2008/09/01,83
3,1,2,2,2008/09/01,829
3,2,2,2,2008/09/01,70
3,1,3,2,2008/09/01,NA
3,2,3,2,2008/09/01,NA
3,1,4,2,2008/09/01,2932
3,2,4,2,2008/09/01,241
3,1,2,3,2008/09/01,0
3,2,2,3,2008/09/01,0
3,1,3,3,2008/09/01,NA
3,2,3,3,2008/09/01,NA
3,1,4,3,2008/09/01,0
3,2,4,3,2008/09/01,0
3,1,2,1,2008/12/01,265
3,2,2,1,2008/12/01,28
3,1,3,1,2008/12/01,NA
3,2,3,1,2008/12/01,NA
3,1,4,1,2008/12/01,1069
3,2,4,1,2008/12/01,86
3,1,2,2,2008/12/01,796
3,2,2,2,2008/12/01,62
3,1,3,2,2008/12/01,NA
3,2,3,2,2008/12/01,NA
3,1,4,2,2008/12/01,3017
3,2,4,2,2008/12/01,267
3,1,2,3,2008/12/01,0
3,2,2,3,2008/12/01,0
3,1,3,3,2008/12/01,NA
3,2,3,3,2008/12/01,NA
3,1,4,3,2008/12/01,0
3,2,4,3,2008/12/01,0
3,1,2,1,2009/03/01,283
3,2,2,1,2009/03/01,29
3,1,3,1,2009/03/01,NA
3,2,3,1,2009/03/01,NA
3,1,4,1,2009/03/01,1075
3,2,4,1,2009/03/01,89
3,1,2,2,2009/03/01,795
3,2,2,2,2009/03/01,56
3,1,3,2,2009/03/01,NA
3,2,3,2,2009/03/01,NA
3,1,4,2,2009/03/01,2969
3,2,4,2,2009/03/01,247
3,1,2,3,2009/03/01,0
3,2,2,3,2009/03/01,0
3,1,3,3,2009/03/01,NA
3,2,3,3,2009/03/01,NA
3,1,4,3,2009/03/01,0
3,2,4,3,2009/03/01,0
3,1,2,1,2009/06/01,280
3,2,2,1,2009/06/01,30
3,1,3,1,2009/06/01,NA
3,2,3,1,2009/06/01,NA
3,1,4,1,2009/06/01,1170
3,2,4,1,2009/06/01,93
3,1,2,2,2009/06/01,801
3,2,2,2,2009/06/01,59
3,1,3,2,2009/06/01,NA
3,2,3,2,2009/06/01,NA
3,1,4,2,2009/06/01,3045
3,2,4,2,2009/06/01,252
3,1,2,3,2009/06/01,0
3,2,2,3,2009/06/01,0
3,1,3,3,2009/06/01,NA
3,2,3,3,2009/06/01,NA
3,1,4,3,2009/06/01,0
3,2,4,3,2009/06/01,0
3,1,2,1,2009/09/01,259
3,2,2,1,2009/09/01,31
3,1,3,1,2009/09/01,NA
3,2,3,1,2009/09/01,NA
3,1,4,1,2009/09/01,1197
3,2,4,1,2009/09/01,88
3,1,2,2,2009/09/01,792
3,2,2,2,2009/09/01,55
3,1,3,2,2009/09/01,NA
3,2,3,2,2009/09/01,NA
3,1,4,2,2009/09/01,2950
3,2,4,2,2009/09/01,239
3,1,2,3,2009/09/01,0
3,2,2,3,2009/09/01,0
3,1,3,3,2009/09/01,NA
3,2,3,3,2009/09/01,NA
3,1,4,3,2009/09/01,0
3,2,4,3,2009/09/01,0
3,1,2,1,2009/12/01,259
3,2,2,1,2009/12/01,26
3,1,3,1,2009/12/01,NA
3,2,3,1,2009/12/01,NA
3,1,4,1,2009/12/01,1177
3,2,4,1,2009/12/01,102
3,1,2,2,2009/12/01,795
3,2,2,2,2009/12/01,58
3,1,3,2,2009/12/01,NA
3,2,3,2,2009/12/01,NA
3,1,4,2,2009/12/01,2881
3,2,4,2,2009/12/01,234
3,1,2,3,2009/12/01,0
3,2,2,3,2009/12/01,0
3,1,3,3,2009/12/01,NA
3,2,3,3,2009/12/01,NA
3,1,4,3,2009/12/01,0
3,2,4,3,2009/12/01,0
3,1,2,1,2010/03/01,298
3,2,2,1,2010/03/01,33
3,1,3,1,2010/03/01,NA
3,2,3,1,2010/03/01,NA
3,1,4,1,2010/03/01,1203
3,2,4,1,2010/03/01,91
3,1,2,2,2010/03/01,810
3,2,2,2,2010/03/01,63
3,1,3,2,2010/03/01,NA
3,2,3,2,2010/03/01,NA
3,1,4,2,2010/03/01,2861
3,2,4,2,2010/03/01,236
3,1,2,3,2010/03/01,0
3,2,2,3,2010/03/01,0
3,1,3,3,2010/03/01,NA
3,2,3,3,2010/03/01,NA
3,1,4,3,2010/03/01,0
3,2,4,3,2010/03/01,0
3,1,2,1,2010/06/01,318
3,2,2,1,2010/06/01,37
3,1,3,1,2010/06/01,NA
3,2,3,1,2010/06/01,NA
3,1,4,1,2010/06/01,1235
3,2,4,1,2010/06/01,100
3,1,2,2,2010/06/01,799
3,2,2,2,2010/06/01,66
3,1,3,2,2010/06/01,NA
3,2,3,2,2010/06/01,NA
3,1,4,2,2010/06/01,2935
3,2,4,2,2010/06/01,243
3,1,2,3,2010/06/01,0
3,2,2,3,2010/06/01,0
3,1,3,3,2010/06/01,NA
3,2,3,3,2010/06/01,NA
3,1,4,3,2010/06/01,0
3,2,4,3,2010/06/01,0
3,1,2,1,2010/09/01,293
3,2,2,1,2010/09/01,35
3,1,3,1,2010/09/01,NA
3,2,3,1,2010/09/01,NA
3,1,4,1,2010/09/01,1234
3,2,4,1,2010/09/01,104
3,1,2,2,2010/09/01,775
3,2,2,2,2010/09/01,57
3,1,3,2,2010/09/01,NA
3,2,3,2,2010/09/01,NA
3,1,4,2,2010/09/01,2865
3,2,4,2,2010/09/01,238
3,1,2,3,2010/09/01,0
3,2,2,3,2010/09/01,0
3,1,3,3,2010/09/01,NA
3,2,3,3,2010/09/01,NA
3,1,4,3,2010/09/01,0
3,2,4,3,2010/09/01,0
3,1,2,1,2010/12/01,314
3,2,2,1,2010/12/01,30
3,1,3,1,2010/12/01,NA
3,2,3,1,2010/12/01,NA
3,1,4,1,2010/12/01,1210
3,2,4,1,2010/12/01,109
3,1,2,2,2010/12/01,767
3,2,2,2,2010/12/01,53
3,1,3,2,2010/12/01,NA
3,2,3,2,2010/12/01,NA
3,1,4,2,2010/12/01,2855
3,2,4,2,2010/12/01,216
3,1,2,3,2010/12/01,0
3,2,2,3,2010/12/01,0
3,1,3,3,2010/12/01,NA
3,2,3,3,2010/12/01,NA
3,1,4,3,2010/12/01,0
3,2,4,3,2010/12/01,0
3,1,2,1,2011/03/01,303
3,2,2,1,2011/03/01,33
3,1,3,1,2011/03/01,NA
3,2,3,1,2011/03/01,NA
3,1,4,1,2011/03/01,1175
3,2,4,1,2011/03/01,121
3,1,2,2,2011/03/01,790
3,2,2,2,2011/03/01,45
3,1,3,2,2011/03/01,NA
3,2,3,2,2011/03/01,NA
3,1,4,2,2011/03/01,2759
3,2,4,2,2011/03/01,202
3,1,2,3,2011/03/01,0
3,2,2,3,2011/03/01,0
3,1,3,3,2011/03/01,NA
3,2,3,3,2011/03/01,NA
3,1,4,3,2011/03/01,0
3,2,4,3,2011/03/01,0
3,1,2,1,2011/06/01,312
3,2,2,1,2011/06/01,31
3,1,3,1,2011/06/01,NA
3,2,3,1,2011/06/01,NA
3,1,4,1,2011/06/01,1207
3,2,4,1,2011/06/01,126
3,1,2,2,2011/06/01,802
3,2,2,2,2011/06/01,45
3,1,3,2,2011/06/01,NA
3,2,3,2,2011/06/01,NA
3,1,4,2,2011/06/01,2826
3,2,4,2,2011/06/01,221
3,1,2,3,2011/06/01,0
3,2,2,3,2011/06/01,0
3,1,3,3,2011/06/01,NA
3,2,3,3,2011/06/01,NA
3,1,4,3,2011/06/01,0
3,2,4,3,2011/06/01,0
3,1,2,1,2011/09/01,307
3,2,2,1,2011/09/01,36
3,1,3,1,2011/09/01,NA
3,2,3,1,2011/09/01,NA
3,1,4,1,2011/09/01,1203
3,2,4,1,2011/09/01,113
3,1,2,2,2011/09/01,803
3,2,2,2,2011/09/01,57
3,1,3,2,2011/09/01,NA
3,2,3,2,2011/09/01,NA
3,1,4,2,2011/09/01,2870
3,2,4,2,2011/09/01,221
3,1,2,3,2011/09/01,0
3,2,2,3,2011/09/01,0
3,1,3,3,2011/09/01,NA
3,2,3,3,2011/09/01,NA
3,1,4,3,2011/09/01,0
3,2,4,3,2011/09/01,0
3,1,2,1,2011/12/01,286
3,2,2,1,2011/12/01,33
3,1,3,1,2011/12/01,NA
3,2,3,1,2011/12/01,NA
3,1,4,1,2011/12/01,1236
3,2,4,1,2011/12/01,113
3,1,2,2,2011/12/01,810
3,2,2,2,2011/12/01,55
3,1,3,2,2011/12/01,NA
3,2,3,2,2011/12/01,NA
3,1,4,2,2011/12/01,2904
3,2,4,2,2011/12/01,279
3,1,2,3,2011/12/01,0
3,2,2,3,2011/12/01,0
3,1,3,3,2011/12/01,NA
3,2,3,3,2011/12/01,NA
3,1,4,3,2011/12/01,0
3,2,4,3,2011/12/01,0
3,1,2,1,2012/03/01,300
3,2,2,1,2012/03/01,31
3,1,3,1,2012/03/01,NA
3,2,3,1,2012/03/01,NA
3,1,4,1,2012/03/01,1216
3,2,4,1,2012/03/01,120
3,1,2,2,2012/03/01,830
3,2,2,2,2012/03/01,63
3,1,3,2,2012/03/01,NA
3,2,3,2,2012/03/01,NA
3,1,4,2,2012/03/01,2844
3,2,4,2,2012/03/01,222
3,1,2,3,2012/03/01,0
3,2,2,3,2012/03/01,0
3,1,3,3,2012/03/01,NA
3,2,3,3,2012/03/01,NA
3,1,4,3,2012/03/01,0
3,2,4,3,2012/03/01,0
3,1,2,1,2012/06/01,303
3,2,2,1,2012/06/01,38
3,1,3,1,2012/06/01,NA
3,2,3,1,2012/06/01,NA
3,1,4,1,2012/06/01,1203
3,2,4,1,2012/06/01,127
3,1,2,2,2012/06/01,829
3,2,2,2,2012/06/01,63
3,1,3,2,2012/06/01,NA
3,2,3,2,2012/06/01,NA
3,1,4,2,2012/06/01,2849
3,2,4,2,2012/06/01,233
3,1,2,3,2012/06/01,0
3,2,2,3,2012/06/01,0
3,1,3,3,2012/06/01,NA
3,2,3,3,2012/06/01,NA
3,1,4,3,2012/06/01,0
3,2,4,3,2012/06/01,0
3,1,2,1,2012/09/01,302
3,2,2,1,2012/09/01,41
3,1,3,1,2012/09/01,NA
3,2,3,1,2012/09/01,NA
3,1,4,1,2012/09/01,1195
3,2,4,1,2012/09/01,125
3,1,2,2,2012/09/01,811
3,2,2,2,2012/09/01,64
3,1,3,2,2012/09/01,NA
3,2,3,2,2012/09/01,NA
3,1,4,2,2012/09/01,2850
3,2,4,2,2012/09/01,246
3,1,2,3,2012/09/01,0
3,2,2,3,2012/09/01,0
3,1,3,3,2012/09/01,NA
3,2,3,3,2012/09/01,NA
3,1,4,3,2012/09/01,0
3,2,4,3,2012/09/01,0
3,1,2,1,2012/12/01,304
3,2,2,1,2012/12/01,40
3,1,3,1,2012/12/01,NA
3,2,3,1,2012/12/01,NA
3,1,4,1,2012/12/01,1282
3,2,4,1,2012/12/01,118
3,1,2,2,2012/12/01,788
3,2,2,2,2012/12/01,64
3,1,3,2,2012/12/01,NA
3,2,3,2,2012/12/01,NA
3,1,4,2,2012/12/01,2896
3,2,4,2,2012/12/01,252
3,1,2,3,2012/12/01,0
3,2,2,3,2012/12/01,0
3,1,3,3,2012/12/01,NA
3,2,3,3,2012/12/01,NA
3,1,4,3,2012/12/01,0
3,2,4,3,2012/12/01,0
3,1,2,1,2013/03/01,358
3,2,2,1,2013/03/01,41
3,1,3,1,2013/03/01,NA
3,2,3,1,2013/03/01,NA
3,1,4,1,2013/03/01,1308
3,2,4,1,2013/03/01,127
3,1,2,2,2013/03/01,848
3,2,2,2,2013/03/01,77
3,1,3,2,2013/03/01,NA
3,2,3,2,2013/03/01,NA
3,1,4,2,2013/03/01,2870
3,2,4,2,2013/03/01,260
3,1,2,3,2013/03/01,0
3,2,2,3,2013/03/01,0
3,1,3,3,2013/03/01,NA
3,2,3,3,2013/03/01,NA
3,1,4,3,2013/03/01,0
3,2,4,3,2013/03/01,0
3,1,2,1,2013/06/01,359
3,2,2,1,2013/06/01,43
3,1,3,1,2013/06/01,NA
3,2,3,1,2013/06/01,NA
3,1,4,1,2013/06/01,1343
3,2,4,1,2013/06/01,135
3,1,2,2,2013/06/01,873
3,2,2,2,2013/06/01,90
3,1,3,2,2013/06/01,NA
3,2,3,2,2013/06/01,NA
3,1,4,2,2013/06/01,2904
3,2,4,2,2013/06/01,279
3,1,2,3,2013/06/01,0
3,2,2,3,2013/06/01,0
3,1,3,3,2013/06/01,NA
3,2,3,3,2013/06/01,NA
3,1,4,3,2013/06/01,0
3,2,4,3,2013/06/01,0
3,1,2,1,2013/09/01,343
3,2,2,1,2013/09/01,44
3,1,3,1,2013/09/01,NA
3,2,3,1,2013/09/01,NA
3,1,4,1,2013/09/01,1393
3,2,4,1,2013/09/01,147
3,1,2,2,2013/09/01,916
3,2,2,2,2013/09/01,89
3,1,3,2,2013/09/01,NA
3,2,3,2,2013/09/01,NA
3,1,4,2,2013/09/01,2967
3,2,4,2,2013/09/01,291
3,1,2,3,2013/09/01,0
3,2,2,3,2013/09/01,0
3,1,3,3,2013/09/01,NA
3,2,3,3,2013/09/01,NA
3,1,4,3,2013/09/01,0
3,2,4,3,2013/09/01,0
3,1,2,1,2013/12/01,361
3,2,2,1,2013/12/01,50
3,1,3,1,2013/12/01,NA
3,2,3,1,2013/12/01,NA
3,1,4,1,2013/12/01,1465
3,2,4,1,2013/12/01,153
3,1,2,2,2013/12/01,925
3,2,2,2,2013/12/01,99
3,1,3,2,2013/12/01,NA
3,2,3,2,2013/12/01,NA
3,1,4,2,2013/12/01,3132
3,2,4,2,2013/12/01,313
3,1,2,3,2013/12/01,0
3,2,2,3,2013/12/01,0
3,1,3,3,2013/12/01,NA
3,2,3,3,2013/12/01,NA
3,1,4,3,2013/12/01,0
3,2,4,3,2013/12/01,0
3,1,2,1,2014/03/01,414
3,2,2,1,2014/03/01,53
3,1,3,1,2014/03/01,NA
3,2,3,1,2014/03/01,NA
3,1,4,1,2014/03/01,1517
3,2,4,1,2014/03/01,167
3,1,2,2,2014/03/01,1011
3,2,2,2,2014/03/01,108
3,1,3,2,2014/03/01,NA
3,2,3,2,2014/03/01,NA
3,1,4,2,2014/03/01,3236
3,2,4,2,2014/03/01,318
3,1,2,3,2014/03/01,0
3,2,2,3,2014/03/01,0
3,1,3,3,2014/03/01,NA
3,2,3,3,2014/03/01,NA
3,1,4,3,2014/03/01,0
3,2,4,3,2014/03/01,0
3,1,2,1,2014/06/01,461
3,2,2,1,2014/06/01,54
3,1,3,1,2014/06/01,NA
3,2,3,1,2014/06/01,NA
3,1,4,1,2014/06/01,1566
3,2,4,1,2014/06/01,167
3,1,2,2,2014/06/01,1125
3,2,2,2,2014/06/01,109
3,1,3,2,2014/06/01,NA
3,2,3,2,2014/06/01,NA
3,1,4,2,2014/06/01,3231
3,2,4,2,2014/06/01,321
